,고유번호,식당 이름,X,Y,도로명 주소,웹 주소,종류,별점,리뷰 개수,오픈 시간,마감 시간,해시 태그,리뷰
571,412039278,연세로갈매기 신촌,126.9343793,37.55861784,서울 서대문구 연세로9길 43,http://place.map.kakao.com/412039278,"육류,고기",5,3,17:00,22:00,#신촌갈매기 #신촌고기집 #신촌맛집 #신촌역맛집 #연대맛집 #친목모임 #제로페이,5 - 최고\ 5 - 너무 맛있었어요^^ 갈매기살 하면 연세로갈매기 강추합니다.\ 5 - 신선한 고기!\ 
572,15426364,더빠,126.9348504,37.55831536,서울 서대문구 연세로7안길 34-3,http://place.map.kakao.com/15426364,술집,5,23,,,,"5 -  \ 5 - 신촌의 분위기 좋고 신나는 바\ 5 -  \ 5 -  \ 5 - 신촌 친정집 (사장님 동의를 받진 않았습니다\ 5 -  \ 5 - 신촌에서 가장 사랑하는 곳\ 5 - 사장님 친절하시구 분위기가 너무 좋아요 아늑함\ 5 -  \ 5 - 사장님 친절하시구 가격도 합리적이구 맛있구,, 노래 분위기 좋구,, 내부가 약간 낡긴 했지만 좋아요\ 5 -  \ 5 - 음악이 좋아요! 음식이랑 술 맛있고 사장님 친절하세요 ㅎㅎ\ 5 - 추억때문에 객관적판단이 어렵습니다\ 5 -  \ 5 -  \ 5 - 신촌의 자랑\ 5 -  \ 5 - 안 가보신 분 손!! 그리고 그 손으로 여기서 술잔을 드세요\ 5 - 얼린포도최고..\ 5 - 맨날 소맥만 마시고 칵테일 안좋아하던 저한테 칵테일 취향을 알려준 곳! 칵테일이랑 양주 처음이라도 단거 상큼한거 톡쏘는거 이런식으로 취향을 알려주면 뚝딱 취향 칵테일을 만들어주는 칵테일바!\ 5 - 신촌 마음의 고향인 바.. 가성비도 너무 좋고 신청곡 되는게 너무 메리트였네요!\ 5 - 사장님이 친절하시고 단골 손님에게 칵테일에 한샷씩 더 넣어주세요 넘 좋아요 ㅋㅋㅋㅋ\ 5 - 음악과 술과 사람이 노래하는 곳! 허름하긴하지만 나름 괨찮은 빠랍니다 ㅋㅋㅋ\ "
573,1857911964,마포차돌박이,126.9345707,37.55853776,서울 서대문구 연세로9길 37,http://place.map.kakao.com/1857911964,"육류,고기",4.7,7,14:00,2:00,#정육식당 #제로페이,5 - 짱짱\ 3 -  \ 5 - 고기 완전 신선하고 맛나요~모임장소로 완전 강추!! 잘생긴 사장님도 넘흐 친절하십니다^^bbb\ 5 -  \ 5 - 여기 육회맛집아닌가요 차돌박이는물론 그냥 맛있어요 소스장난아님 먹어보세용\ 5 - 고기도 맛있고 직원분들도 다 친절하셨어요 육회도 깔끔했어요\ 5 -  \
574,1109961822,카시타,126.9348501,37.55866135,서울 서대문구 연세로9길 34-1,http://place.map.kakao.com/1109961822,"호프,요리주점",5,3,,,,5 -  \ 5 -  \ 5 - 힙한갬성오짐\
575,693248561,블랙번즈,126.9345606,37.55836566,서울 서대문구 연세로7안길 42,http://place.map.kakao.com/693248561,카페,5,5,10:00,23:00,,"5 - 사장님이 너무 친절하시고, 키친에서 헤어캡끼고 계셔요. 음료가 참 다양하고 메뉴는 네이버에 검색하셔서 메뉴누르면 설명도 같이 있어요. 음료에 진심이신것 같았어요!! 봉코라떼(한라봉+코코넛밀크) 먹어봤는데 진짜 맛있었어요. 코코넛향 좋아하시는 분은 꼭 드셔보세요~~\ 5 - 사장님 정말 너무너무 친절하셔요ㅠㅠㅠㅠ 지금까지 가본 카페 중에 제일 친절하십니다 ,, 🥹\ 5 - 커피 너무 맛있고 스콘도 짱짱 맛있었습니당! 사장님 진짜... 살면서 그렇게 친절한 사람 몇 못 봤는데 엄청 정 많으신 것 같아요! 그리고 조명 은은한 게 너무 예쁘더라구요! 오후에 갔는데 저녁쯤 되니까 더 예뻐서 진짜 공부할 맛 나더라구욥! 커피잔도 예뿌공.. 진짜 인테리어에 감각 있으신 분!! 칭찬밖에 할 얘기가 없네요ㅜㅜ 담엔 샐러드 먹으러 갈게용♡\ 5 - 카페 분위기 맛 사장님 다 대박\ 5 - 재료가 정말 신선해요! 상추 케일 이런거 하나도 시들지 않았고 이파리가 살아있어요!! 제가 샐러드 좋아해서 서브xx 등 신촌 왠만한 샐러드가게 다 가봤는데 여기가 최고로 신선해요!! 그리고 사장님도 엄청 친절하세요 :) 포장주문한 거 찾으러 갔는데 막 서비스도 주시고.. 가다가 찢어질까봐 포장도 엄청엄청꼼꼼히 해주세요!! 아 글고 재오픈?기념 배민에서 리뷰 남기면 미니크로와상 주시는 이벤트 하시던데 그것도 핵맛 ㅠㅠ 꼭 참여하세용.. (알바아니구 배민 포장주문한 사람입니당)\ "
576,1360271413,찬수씨싼술을부탁해 신촌점,126.9346057,37.55855309,서울 서대문구 연세로9길 37,http://place.map.kakao.com/1360271413,"호프,요리주점",3,6,,,,"3 - 안주가 맛있는편은 아닌데 소주가 싸서 자주갔었음\ 1 - 거기 남자 직원분(?) 사장(?) 진짜 ○○○○ 없네요. 술 값 싸고, 안주 평타 치는건 인정 하는데 서비스업 한다는 사람이 이렇게 싸가지가 없으니깐 다시는 안갈라네요.\ 5 - 안주 비싼데 술이 싸서 회식하기 좋아요\ 1 -  \ 4 - 가성비 오짐!\ 4 -  \ "
577,11022470,놀이하는사람들,126.934864,37.55831898,서울 서대문구 연세로7안길 34-3,http://place.map.kakao.com/11022470,와인바,0,0,19:00,6:00,,
578,42399892,갑돌이포차 신촌본점,126.9345797,37.55852425,서울 서대문구 연세로9길 37,http://place.map.kakao.com/42399892,실내포장마차,0,0,,,,
579,432203843,통큰장모님밥상,126.9345472,37.5581386,서울 서대문구 연세로7안길 39,http://place.map.kakao.com/432203843,한식,3,2,,,,2 - 밑반찬이 맛이없다. 그래도 가끔 집밥류가 고프다면 가볼만한 곳\ 4 -  \
580,12265753,거품이야기,126.9345561,37.55839449,서울 서대문구 연세로7안길 42,http://place.map.kakao.com/12265753,칵테일바,0,0,,,,
581,97565163,플라테이블,126.9345548,37.55856838,서울 서대문구 연세로9길 37,http://place.map.kakao.com/97565163,와인바,5,2,,,,5 - 오픈한지 얼마 안되었는데 메뉴부터 시작해서 사장님의 센스가 돋보이는 곳이네요\ 5 -  \
582,2012792213,그날이오면,126.9344431,37.55818179,서울 서대문구 연세로7안길 41,http://place.map.kakao.com/2012792213,"호프,요리주점",5,5,,,,5 - 공연 잘 봤습니다\ 5 - 음악. 책. 맥주. 그리고 좋은사람\ 5 - 편하게 맥주 한잔 하기 좋아요!\ 5 - 여기는요 짱이에요\ 5 -  \
583,105936595,벙커,126.9348501,37.55866135,서울 서대문구 연세로9길 34-1,http://place.map.kakao.com/105936595,술집,0,0,,,,
584,162575933,구구곱창,126.9348685,37.55831898,서울 서대문구 연세로7안길 34-3,http://place.map.kakao.com/162575933,"곱창,막창",0,0,,,,
585,27543712,야맥촌,126.9348276,37.55847032,서울 서대문구 연세로7안길 34-7,http://place.map.kakao.com/27543712,"호프,요리주점",0,0,,,,
586,316423838,마미골,126.9348774,37.55846495,서울 서대문구 연세로7안길 34-7,http://place.map.kakao.com/316423838,"해물,생선",0,0,,,,
587,2072543932,벼랑끝도요,126.9348436,37.55831176,서울 서대문구 연세로7안길 34-3,http://place.map.kakao.com/2072543932,양식,0,0,11:00,14:00,,
588,23993689,그때그집,126.9344476,37.55816738,서울 서대문구 연세로7안길 41,http://place.map.kakao.com/23993689,한식,0,0,,,,
589,763180304,르뱅,126.9344476,37.55817459,서울 서대문구 연세로7안길 41,http://place.map.kakao.com/763180304,술집,5,1,,,,5 -  \
590,1573253740,키친봄날,126.9344379,37.55892781,서울 서대문구 신촌로11길 62,http://place.map.kakao.com/1573253740,분식,4.1,48,12:00,20:00,#혼밥 #제로페이,"1 - 남자사장 개싸가즤없어요 주문하고 갔더니 1시간걸린다하면 어쩌라고?ㅋㅋㅋㅌㅌㅋ 미리 몇시간걸린다고 띄워놓던가ㅡㅡ 킹받네 거기까지 갔더니 1시간걸린다해서 따졌더니 개꼽는 말투로 그럼 취소해주겠다고ㅡㅡ 배째라장사 하지마라 진짜 개빡친다 ㅡㅡㅡ\ 5 -  \ 1 - 불친절하고 무례하네요..바쁜건 이해하겠는데, 주문도 하기 전에 너무 무례하게 대해서, 첫 방문이었는데 그냥 주문 안하고 나왔어요.\ 5 - 최애김밥입니다\ 4 - 계란김밥이랑 참치김밥추천, 집가깝지않으면 계란김밥은 사자마자 차에서 드세요. 똑같은 김밥인데 식은거랑 엄청달라요 사자마자먹어야 계락이 입에서 녹아요 식으면 평범한 계란지단맛됩니다.\ 5 - 예상되는 맛이긴 했습니다만 깔끔하고 재료 하나하나 정성이 느껴집니다.\ 3 -  \ 5 -  \ 4 -  \ 5 - 네이버예약 후 포장해서 한강가서 먹었어요 참기름맛이 많이 느껴지구 두께가 엄청나서 많이 먹지는 못해요 곰방 질리기도 하고 배도 부름 맛은 있습니다 가격대비 상!\ 4 - 맛있는데 개인적으로 인생맛집까지는 아니었어요. 예상 가능한 딱 그맛입니다. 신촌 살면 한 번쯤은 먹을만한거 같아요:) 직원분들 저는 친절하다고 느꼈습니당. 매장 내 취식은 안 되더라구요!\ 4 - 김밥 정말 맛있었습니다. 유부초밥은 쏘쏘입니다\ 3 - 놀라울 정도의.맛은 아니에요. 속에 밥은 적고 재료가 꽉 차있는 것은 인상적입니다. 참치나 계란 등 재료의 아낌은 없는데 느끼함을 잡아줄 다른맛이 첨가되면 더 좋을 것 같아요. 아 뭐 워낙 유명하다니 기준을 높게.잡은거고 충분히 맛있긴 합니다~ 사장님 그렇게 불친절하고 그렇지는 않으심!\ 5 - 앞으로 한 50년 정도만 더 장사해주세요\ 5 -  \ 5 - 계란은 퐁실퐁실 참치는 좀 달지만 촉촉해서 너무 맛있다\ 5 - 개친절. JMT.\ 5 - 참치 너무 많아서 좋아용\ 5 - 담백하고 맛있어요 키토에 가까워요 :)\ 4 -  \ 5 -  \ 5 -  \ 5 -  \ 5 -  \ 3 -  \ 5 - 참김이 유명하지만 유부초밥이 숨은존맛탱\ 3 - 맛있지만 비싼감이 조금 있다\ 5 - 제 대학원 생활의 한줄기 꽃이었어요\ 4 - 밥이 최소한으로 들어있어요. 부드럽고 단백하고 맛있는 김밥. 가격이 조금 있는 편이긴해요!\ 4 - 봄날김밥 먹었는데 밥이 적게 들어가고 폭신한 달걀이 좋네요. 간도 심심해서 가벼운 느낌이에요. 떡볶이나 라면외에 김밥에 살짝 곁들일 사이드메뉴가 더 있었으면 좋겠어요\ 5 -  \ 1 - 언제나닫혀있음 열어야맛집임\ 4 - 참치김밥이 아니라 김밥참치라 해야 할 듯..재료 아낌없이 넣어주심. 그래서 김밥의 꼬다리가 제일 맛있음. 떡볶이와도 궁합이 좋음.\ 5 - 진짜 별거 없는데 맛있음\ 5 -  \ 3 - 주문이나 대화를 할때 예민함이 느껴지고 불편하지만 맛은 괜찮음.\ 4 - 참치김밥, 봄날김밥 훌륭해요.\ 3 - 참치김밥이랑 떡볶이 먹었는데 특히 떡볶이가 좀 아쉬웠음 ㅠ\ 2 - 참치김밥과 떡볶이를 먹었어요. 2.5점 정도의 식당입니다. 인스타나 페북에서 유명해진 것 같은데 잘 모르겠네요. 참치 김밥에 참치가 많아서 비주얼은 좋은데 느끼해요. 그리고 김밥이 느끼하면 떡볶이가 밸런스를 잡아줄 맛이어야 하는데 떡볶이도 너무 달았어요. 두 명이서 김밥 한 줄 떡볶이 1인분 다 못 먹고 남겼어요. 혹시 먹게 된다면 떡볶이는 다른 곳에서 매콤하게 구입하세요!\ 5 -  \ 3 -  \ 4 - 내용물 엄청많은데 자극적이지 않은 맛있는맛. 간이 삼삼한 편. 그리고 떡볶이 너무 맛있어요 홈메이드 스타일. 사장님 친절.\ 3 -  \ 5 -  \ 5 -  \ 5 - 김밥이랑 떡볶이가 맛있다\ 2 - 사장님 너무 예민하심\ 5 - 여기서 판매하는 참치김밥은 ‘참치에 김밥을 얹은건가?’란 착각이 들 정도다. 김밥안에 들어있는 달걀은 보들거리면서 달짝지근한 것이 무지막지한 양의 참치와 케미가 좋다.\ "
591,27426968,이자카야류 1호점,126.9348454,37.55881632,서울 서대문구 연세로11길 35,http://place.map.kakao.com/27426968,음식점,2.4,5,,,,5 - 이렇게 악평을 받을 식당이 전혀 아님\ 1 -  \ 3 - 여기는 시샤모구이 먹으러 가는곳!!!\ 1 - 별로예요\ 2 - 바지락에서 돌나와요~~\
592,27509257,뉴욕11번가 스트리트펍&치킨클럽,126.9347458,37.55886672,서울 서대문구 연세로11길 35,http://place.map.kakao.com/27509257,"호프,요리주점",0,0,,,,
593,727209461,빌리지브루어리,126.9349222,37.55900557,서울 서대문구 연세로11길 34,http://place.map.kakao.com/727209461,"호프,요리주점",4.1,14,17:00,22:00,#데이트코스 #소개팅 #수제맥주 #회식장소 #제로페이,1 - 이런 쓰레기 같은 맥주집은 처음. 주문한 맥주 중에 맛이 이상해서 동행인도 이상하다고 같이 느껴서 사장한테 말했더니 자기네들은 잘못 없다고 맥주 버리면서 맥주 안 팔겠다고 나가라고 하는데 뭐 이딴 가게다 다 있나 싶었으 다신 안감\ 4 -  \ 3 -  \ 4 - 신촌에서 이렇게 조용하게 맥주를 마실 수 있다니\ 5 -  \ 5 - 이렇게 근사한곳이 있는지 몰랐네요 ~~  친구들이랑 또 가고싶은곳\ 4 -  \ 3 -  \ 3 -  \ 5 - 들어갈때 진입장벽이 좀 있는데 분위기 진짜 좋아요 !! ㅋㅋ 맥주도 맛있어요\ 5 -  \ 5 -  \ 5 - 데이트 식사로 추천\ 5 -  \
594,737396146,처갓집양념치킨 신촌점,126.934261,37.55928451,서울 서대문구 성산로22길 36,http://place.map.kakao.com/737396146,처갓집양념치킨,2.5,6,,,,"1 -  \ 3 -  \ 4 - 무×, 방문포장하니까 콜라 큰거 주심\ 1 - 홀에서 먹었는데 음식이 나오기까지 한 시간 가량 걸렸습니다. 본인보다 늦게 들어온 옆 테이블 음식이 먼저 나와 예의를 갖춰서 물어봤더니 나이 많은 직원 하나가 불친절하게 응대했습니다. 아주 불쾌했고 다시 갈 의향이 없습니다.\ 2 -  \ 4 - 처갓집 양념만의 바이브를 잘 살려내시는 듯 합니다\ "
595,420543811,화덕피자커피 티문,126.9342622,37.55928451,서울 서대문구 성산로22길 36,http://place.map.kakao.com/420543811,카페,0,0,,,#pizza #카페 #피자 #화덕피자 #커피 #데이트코스 #분위기좋은,
596,2043562135,뉴욕포차와치킨클럽,126.9348364,37.55884154,서울 서대문구 연세로11길 35,http://place.map.kakao.com/2043562135,치킨,0,0,,,,
597,665041038,돈이면돼지 신촌점,126.9348296,37.55883883,서울 서대문구 연세로11길 35,http://place.map.kakao.com/665041038,"육류,고기",1,1,16:00,2:00,,1 -  \
598,492016117,티문,126.9342655,37.55928451,서울 서대문구 성산로22길 36,http://place.map.kakao.com/492016117,피자,4.4,10,16:00,21:00,#제로페이,"3 -  \ 4 - 피자 자체는 굉장히 맛있음. 그러나 사장님이 요리, 배달을 둘다 하셔서, 자리 비우시는 시간이 많음. 사장님이 전화 안받거나 배민 주문 확인 안뜨면, 배달로 자리 비우신 것.. 가끔 30분쯤 기다리다가 안와서 딴곳 간 경험도 자주 있네요.. 오늘은 40분 기다리다 딴곳 갑니다\ 5 - 짱맛\ 5 - 세상에, 이탈리아 소렌토에서먹었던 맛을 한국에서 다시 만날 줄이야!! 한 입 딱 먹으면 바로 느낄 수 있는 재료의 신선함과 맛의 깊이..OMG..집이 멀어도 이 피자맛만을 위해 몇 번이라도 신촌에 올 수 있는 그런 맛이었다. 얇고 쫀득한 도우 위에 그득그득 올려진 치즈, 여기 고르곤졸라 한 번 맛보면 다른 데 걸 못 먹는다는 배민 평을 봤는데..뻥이 아니었어ㅠㅠ 사장님이 직접 도우를 만드셔서 하루에 Max. 18판 정도밖에 못 만드신다고 늦으면 못 먹는다고 하셨다. 또 올게요, 일찍 올게요ㅎㅎ 인테리어도 너무 예뻐요, 인스타 갬성 물씬;P\ 5 - 피자도 넘 맛있고 2,3층 분위기가 좋네요!! 밥 말고 카페로 가도 좋을것 같아용\ 2 - 맛은 있지만, 너무 불친절. 재방문의사 없음,\ 5 - 한번도 실망한적없는곳입니다. 시도해본 파자 전부다 평균이상이고 이가격에는 어디에서도 쉽지않음\ 5 -  \ 5 - 훌륭한 화덕피자, 차와 커피도 맛있으며 3층짜리라 아늑하고 편하게 있다 갈 수 있음.\ 5 -  \ "
599,35409073,카페리세 신촌점,126.9344061,37.55906835,서울 서대문구 신촌로11길 61,http://place.map.kakao.com/35409073,카페,5,2,,,,5 -  \ 5 -  \
600,14542034,청진동해장국 신촌점,126.9351747,37.55501429,서울 마포구 신촌로18길 9,http://place.map.kakao.com/14542034,청진동해장국,3.3,31,0:00,24:00:00,#24시간식당 #혼밥 #제로페이,"1 -  \ 4 - 해장 굿\ 1 - 먹고 배탈남\ 5 - 양선지 이렇게 신선한 해장국집 잘 없는데 가격이며 양이며 깍두기며 대박적임. 주인아저씨 센스좋음 빨리나오고 뭐 신촌 국밥집 중 최고임\ 3 -  \ 5 -  \ 4 - 양선지 먹음. 양이 굵게 썰어져 있어서 먹는 맛이 남. 개인적으로 맛이나 양이나 만족했는데, 다른 후기를 보면 평이 들쭉날쭉이라 혹시 시간대나 주문 대기 상황에 따라 퀄리티가 달라지는 건 아닌가 생각됨. 가게가 바쁘고 손님이 많은 편. 이 지역에 대체재가 딱히 없음.\ 5 - 마싯더요~ 콩나물해장국만 먹다가 뼈해장국 먹어봤는데 맛있었습니다! 해장국은 깍두기맛으로 먹는데 깍드기도 전맛텡\ 1 - 오랜만에 왔는데 이렇게 맛없었나??? 양선지의 양은 ㅋㅋㅋ 끓여진게 아니라 녹여졌다 맨위에 ㅋ 한번 뒤집는게 힘든가? ㅋㅋㅋㅋㅋ 에효 신촌에 진짜 먹을데가 없다\ 4 - 자주 찾게되는 집입니다. 모든 것이 무난한 단골집^^\ 4 - 맛잇어용 !! 간단하게 먹기 좋아용\ 5 -  \ 4 -  \ 1 -  \ 5 -  \ 1 -  \ 1 - 더럽다 더럽다 더러워요 아줌마  마스크안써요\ 1 - 위생상태가 참...\ 3 - 해장국 많이 짭니다\ 4 -  \ 4 - The 뼈해장국 was pretty good. Big pieces of bone with lot's of meat on it.\ 5 -  \ 4 - 선지해장국 맛있네요~~ 24시간이고 저렴해서 좋아요\ 1 - 맛없음\ 5 - 친절하고 맛있어요\ 1 -  \ 4 -  \ 5 - 好吃 推推~~\ 4 - 자주 오는 해장국집ㅎㅎ 사장님 많이 파세요~\ 1 - 별 하나도 아깝습니다. 음식 나오는 순서가 엉망 진창이네요. 제가 항의하고 나서야 제 음식 안나온거 인지하더군요. 한참 기다려서 음식 받았는데 사과도 제대로 받지 못했습니다. 재방문 의사 전혀 없습니다.\ 5 -  \ "
601,21341337,미락한식웰빙뷔페,126.9355864,37.55528842,서울 마포구 신촌로 90,http://place.map.kakao.com/21341337,한식뷔페,0,0,,,,
602,27048302,피자몰 신촌점,126.9359804,37.55512285,서울 마포구 신촌로 94,http://place.map.kakao.com/27048302,피자몰,3.3,39,11:00,21:00,#데이트코스 #혼밥,"5 -  \ 4 -  \ 1 -  \ 3 - 음식이 맛있지만 장소가 약간 더러워요…\ 3 -  \ 4 -  \ 1 - 매니저인지 직원인지 결제해주시는 분 엄청 불친절함 손절한 친구한테도 그런식으로 안할듯 음식은 ㅍㅌㅊ\ 4 -  \ 4 -  \ 2 -  \ 5 -  \ 3 -  \ 5 -  \ 1 -  \ 5 -  \ 1 - 홍대랑비교된다\ 1 -  \ 5 - 가성비갑\ 3 - 점심 가격이 쌉니다. 가성비로 갑니다.\ 5 - 집 가까이 맛난.다양한 피자들... 큰 창이.있는.오픈 공간이며누좋았을 듯...\ 1 -  \ 4 -  \ 5 -  \ 1 - 음식다 말라 비틀어지고 관리가 안되있음\ 1 - 피자가 너무 맛이 없음\ 3 -  \ 4 -  \ 2 - 예전엔 푸짐하고 맛있었는데.. 메뉴도 줄고 샐러드는 시들어 있고 예전같지 않네요 최애였는데.. 다시 갈 일은 없을 듯..\ 5 - 스트레스 받은 거 폭식으로 풀고싶을 때 가는 곳. 평일 식사 가성비가 끝내줍니다\ 4 - ㅇㅇ 이거임\ 4 - 가성비\ 5 - 직원분들도 친절하시구 접시 따박따박 가져가주세요. :) 맛은 가격 값해요. 평일이면 만원 가량인데 그걸로 뭘 바라시는건징…\ 3 - 평일 9,900원이라 가격대비는 좋아요. 다만 맛을 크게 기대하기보다는 여러가지를 먹을수 있는점이 좋았어요.\ 4 -  \ 5 - 전참시나옴\ 3 -  \ 3 -  \ 2 -  \ 5 -  \ "
603,1647643246,일일향,126.9356759,37.55517404,서울 마포구 신촌로 92,http://place.map.kakao.com/1647643246,중국요리,2.8,5,,,,3 -  \ 3 -  \ 2 - 짬뽕을 시키면 삼선짬뽕이요? 를 꼭 물어본다. 꼭 보통짬뽕(옛날짬뽕)을 달라고 해야 얇팍한 상술을 피할 수 있다. 지배인이라고 하는 여성분이 제일 불친절하다. 계산할 때 딴 짓하고 기다리게 하며 손님 눈도 안 마주친다.\ 1 -  \ 5 -  \
604,1948447830,감성호두,126.9361204,37.55544008,서울 마포구 신촌로 지하 90,http://place.map.kakao.com/1948447830,간식,3.5,2,,,,2 - 너무달아요\ 5 - 짜증나게 왜 맛있고 난리... 자꾸 생각나네\ 
605,1570677801,송사부수제쌀고로케 이마트신촌점,126.9359849,37.55514087,서울 마포구 신촌로 94,http://place.map.kakao.com/1570677801,송사부수제쌀고로케,5,2,,,,5 -  \ 5 -  \
606,19038361,빈스브로커피,126.9359804,37.55505437,서울 마포구 신촌로 94,http://place.map.kakao.com/19038361,커피전문점,0,0,,,,
607,1480854338,담산 신촌본점,126.9350276,37.55621974,서울 서대문구 연세로5다길 5,http://place.map.kakao.com/1480854338,한식,4.8,40,11:00,22:00,,"5 - 진짜 존맛탱입니다...남은 국물 아까워서 집 가져가서 밥 비벼먹었어요..극락\ 4 - 등갈비구이 적당히 맛있음\ 3 - 단맛만 너무 강해서 전체적인 맛이 매우 별로였음. 친절하고 가게도 깔끔하긴 했지만 웨이팅해서 먹을 맛은 전혀 아닌 것 같음\ 5 -  \ 4 -  \ 5 - 인생맛집 최고오 친절해요\ 5 -  \ 5 -  \ 5 - 예전이나 지금이나 직원분들이 엄청 친절해요. 뭐 필요할 만한 것들 말하기 전에 미리미리 챙겨주시고 ㅠㅠ👍🏻 맛도 최고 매콤달달!! 슴슴한 거 좋아하는 어르신 분들한테는 안 맞을 수 있어용\ 5 -  \ 5 -  \ 5 - 막걸리 세병 들어가는 맛\ 5 - 너무너무 맛있음..!\ 5 -  \ 3 - 잘 먹었어요. 한 가지 건의하면 건강을 위해 너무 달지 않게 만들어 주세요.\ 5 -  \ 5 -  \ 5 -  \ 5 -  \ 5 - 방송 나오기 이전부터 잘 나가던 맛집입니다.\ 5 - 맛도 맛이지만 친절이 기억에 남는 곳\ 5 -  \ 5 - 안매운맛도 맵찔이한텐 맛있게 매워요\ 5 -  \ 2 - 가격대비 그저그럼,,,웨이팅해서 먹을 정도는 아님\ 5 -  \ 5 - 신촌 최고의 맛집.. 먹고나면 다시 생각나요..\ 5 -  \ 5 - 냠냠\ 5 - 친절함은 기본에, 언제나 맛있는 음식 ㅠㅠㅠ 신촌에서 맛있게 먹고 싶은 날 자주 갑니다!\ 5 - 오래오래 변하지 말고 쭉 맛있는 음식 팔아주셨으면\ 5 - 모든 직원분들 정말 친절하세요. 센스 있게 필요한 타이밍에 머리끈도 주시더라구요!ㅎㅎ 다음에 또 방문할 거 같아요. 맛도 좋고 전반적으로 완전 최고ㅜㅜㅜ\ 5 - 내 생애 곤드레밥 이렇게 맛있는 식당이 없었다.. 식전 청경채 메밀전도 최고, 메인 등갈비도 달콤매콤 곤드레밥이랑 같이 먹으면 최고다.\ 5 - 언제가도 실망한 적 없어요 맛있는건 기본이고 직원분들도 너무 친절하셔서 갈때마다 만족스러운 식사하고 나오는 것 같아요 메밀전도 맛있고 곤드레밥도 맛있어요 등갈비도 많이 들어서 부족한적 없었어요! 제 신촌 최애 맛집♥️\ 4 -  \ 5 -  \ 5 - 문전성시\ 5 - 눈물날정도로 맛있음 ㅠㅠㅠㅠ 번창하세요\ 5 -  \ 5 - ㄹㅇ맛집\ "
608,692703127,KFC 신촌역점,126.935201,37.55599459,서울 서대문구 신촌로 79,http://place.map.kakao.com/692703127,KFC,2.6,19,10:00,23:30,#카카오페이 #제로페이,"2 -  \ 1 - 치킨 부위 좀 매뉴얼대로 주시고, 기름 좀 가세요. 편의점 치킨 같아요.\ 3 -  \ 1 - 여기 먹다 홍대점 가보시면 천국을 맛보게 됩니다. 기름내 나고 눅눅해요. 상태 안좋으면 컴플레인 적극적으로 하시기 바랍니다. 그래야 뭐라도 좋아지죠\ 5 -  \ 4 -  \ 1 - 블랙라벨 치킨 너무 작아서 치킨텐더인줄 알았는데 튀기고 오래된 느낌. 살점이 기름에 쩐 상태로 마름.\ 1 - 버거 단품으로 하나 시켰는데 20분 걸림. 회전율이 지나치게 느림. Fastfood의 fast를 모르건가\ 5 -  \ 3 - 무난\ 2 - 날파리 많아요..\ 5 - 점심시간이 많이 지난 오후 덩치있으시고 안경쓰신 남자알바생분 혼자 매장일을 하고계시는데 아무리바빠도 서비스정신이 정말 멋지다. 친절하시고 목소리도 크게 인사도 잘해주신다. 메뉴가 시간이 걸릴거같으면 미리 안내도해주심\ 5 -  \ 1 -  \ 1 -  \ 2 - 알바좀 더 뽑으세요 주문 너무 밀려서 혹시나해서 리뷰창 보니까 역시나ㅋㅋㅋㅋ\ 1 -  \ 1 - 롯데리아 전성기 모습을 보는 듯 하네요^^ 흐물해진 양상추에서 약맛이 납니당!! 1점도 아까워요 치킨집에서 치킨이 제일 맛없는 기적!\ 5 -  \ "
609,11950596,여우사이,126.9350333,37.55621434,서울 서대문구 연세로5다길 5,http://place.map.kakao.com/11950596,갤러리카페,3.2,17,11:00,24:00:00,#데이트코스 #분위기좋은 #좌식카페 #포토카페 #제로페이,"1 -  \ 2 -  \ 1 - 좌식카페인 점이 유일한 장점. 나머지는 다 쏘쏘하고 사장이 진짜 매우 눈치주고 불편함. 손님 나랑 친구 밖에 없었는데도 시간도 졸라 칼같이 잼.\ 2 - 새내기 시절 추억과 정으로 그래도 별 두 개.... 음료 맛은 멀쩡하지만 갈 때마다 별거아닌 일로 자꾸 눈치주셔서 방문하기 불편하다. 그리고 모두가 사용하는 화장실에 천 커버를 쓰는 것도 찜찜했다 ㅠㅠ\ 2 - 구글 지도 리뷰 보고 깜놀했음.카페 규칙이 깐깐하고 여자사람한테는 말 너무 시킨다는 평은 알고 있었지만 정말 이 정도 인가요??\ 3 -  \ 5 - 최고!! 창가자리 좋아요!\ 3 - 시간제한이 있지만 창가의 좌식 테이블이 도란도란, 꽁냥꽁냥하기 좋다. 음료가 매우 다양하다. 페퍼민트 아메리카노와 런던포그 밀크티 시켰다. 홍차는 티포르테 씀. 단점은 조금 촌스러운 인테리어와 그로 인해 청결도가 떨어져 보인다는 것?\ 3 -  \ 4 - 아기자기한 카페\ 2 -  \ 4 -  \ 5 -  \ 5 -  \ 5 -  \ 4 - 안락하다\ 4 -  \ "
