,restaurant_id,score,review
23,27474269,3,친절은 어따갖다두신겨
24,27474269,4,맛돌2...;;
25,27474269,5,이태원에서 소주 마시려면 결국 여기
26,27474269,3,무난하니 맛있었어요
27,27474269,5,"파스타, 육회, 라면 3가지 메뉴 다 맛있어요. 2명에서 메뉴 3개 시켜서 배부르게 먹었습니다."
28,27474269,5,육회 파스타 먹었는데 둘다 진짜 맛있었습니다
29,27474269,5, 
30,27474269,4,옛날부터 맛있었는데 사람이 너무 많아졌어요
31,27474269,5, 
32,27474269,3, 
33,27474269,5, 
34,27474269,5,먹어본 파스타 중에 최고에요 &~
35,27474269,1,떡볶이 메뉴 바뀐거 너무 별로입니다 11000원짜리 그냥 분식집 떡볶이 같아요... 다시 바꿔주세요ㅠ
36,27474269,5,다 맛있어요 ^_^
37,27474269,3,왜 육회는 냉동인가.. 이태원 술마실때 2차 정도로 추천합니다! 스파게티도 맛있음!!
38,27474269,2,느끼함 ㅠㅠ
39,27474269,3,느끼한거 잘 못먹지만 여기는 싹싹 비우고 옴
40,27474269,5,맛있음
41,27474269,2,육회도 좀 얼어서 나오고 파스타도 아주 맛있지는 않았어요... 좋은 후기들 듣고 갔는데 실망
42,27474269,4, 
43,27474269,5, 
44,27474269,5,친구들과 가기 좋아요 :)
45,27474269,2,줄 서서 먹을 정도의 맛인지 모르겠음 다른 곳에서도 먹을 수 있는 파스타맛
46,27474269,2,전형적인 퓨전 파스타맛 딴데서도 먹을 수 있을것 같은 맛이였어여.. 내가 너무 기대해서그런가ㅠㅠ
47,27474269,5,"파스타 먹으러 또 가고 싶지만, 인기가 많아서 내맘대로 못가는 그런 집❤"
48,27474269,4, 
49,27474269,4,솔직히 파스타 엄청 맛있어요.. 자꾸 생각나는 맛
50,27474269,5,진짜 인생파스타~~웨이팅만 없으면 진짜자주가고싶어용 소주랑 꾸덕한 파스타 떡볶이 육회 다 잘어울리고 직원분들도 친절하세용 그럴일없겠지만 망하지말고 오래오래..있어주시요..
51,27474269,5, 
52,27474269,4, 
53,27474269,3, 
54,27474269,3,웨이팅 1도 없이 먹었긴 한데 파스타는 존맛인데 육회가 좀 별루예요... 양을 줄이고 가격을 낮추면 어떨까 싶네요! 파스타는 진짜진짜 맛있어요!
55,27474269,5, 
56,27474269,4,이유가 있다. 파스타도 육회도 괜찮음
57,27474269,3, 
58,27474269,4, 
59,27474269,5,이름값 완전가능 ㅋㅋ ~ 단골집이에요 ~
60,27474269,5, 
61,27474269,3, 
62,27474269,4, 
63,27474269,4,맛은 정말 괜찮은데 가격이 너무 비싸다 소개팅이나 특별한 날에 데이트로 가기 좋을 듯 !
64,27474269,5, 
65,27474269,5, 
66,27474269,5,"안주들 하나하나 다 맛있고, 이태원에서 소주마시기 넘나 좋은 곳! 웨이팅할만한 가치가 있는듯!!"
67,27474269,5,아아아아 좋음
68,27474269,5,웨이팅 겁나 긴데 파스타먹으면 다풀림
69,27474269,5,웨이팅이 정말 힘들지만 그래도 매콤크림파스타랑 육회 너무 맛있다..웨이팅만 별로 없으면 또가고싶음
70,27474269,1,"서비스가 최악입니다 ㅎㅎ 잘생긴 알바생만 많이 깔아놓으면 뭐하나요~^^ 둘이가면 안시끄럽고 다섯이가면 시끄럽나요? 조용히 먹고 나왔는데, 앉자마자 직원 하는소리가 시끄럽게 하지말라는 말부터하고 주문하는데 술집이라 이해는 하지만 말하는 어투 부터 고치셔야겠어요~ 일하기 싫으면 안하면되지 왜 그 싫은티를 손님에게 내는지 모르겠네유ㅠㅠ  여기 가려면 맥시멈 넷이 가야지 그 이상은 절대 가지 마시구 가격대비 두번갈 정도는 아닙니다."
71,27474269,5,"웨이팅이 길어요ㅜㅜ 평일에도 30분은 기다려야돼요! 근데 기다리는동안 직원분들이 물도 나눠주시고 선풍기도 틀어주셔서 참을만해요,,! 단골집 존맛탱인거 두말하면 잔소리고 사장님이 너무너무 친절해요!"
72,27474269,3,맛은 괜찮은데 1시간 반 웨이팅 기다리며 먹을 맛은 아님
73,27474269,5,다 맛있어요 ㄹㅇ 제 단골집
74,27474269,4, 
75,27474269,3, 
76,27474269,5,매콤크림 파스타 진짜 진한~~ 크림 맛이에요! 생각보다 매콤하진 않지만 맛있어요!!  웨이팅 길어요~~
77,27474269,5,파스타 육회 존맛
78,27474269,5, 
79,27474269,3, 
80,27474269,4, 
81,27474269,3,단골집 육회 / 매콤 크림 파스타 / 모짜치즈 해물떡볶이
82,27474269,4, 
83,27474269,3,육회는 그냥 저냥. 가격이 2만원이라 양은 많음. 크림파스타는 괜찮았음. 술먹기에 괜찮은 것 같다. 6시에 갔는데 사람들이 금방 찼음. 나올때는 웨이팅있더라. 떡볶이는 짬뽕 불맛나고 굉장히 헤비함.
84,27474269,5, 
85,27474269,5, 
86,27474269,4, 
0,18454137,2, 
1,18454137,3, 
2,18454137,5,후기 안보고 갔어서 청결 이런건 잘 모르겠는데 조금 비싸긴 해도 이 감자튀김이 진짜 대박 맛있었어요 …
3,18454137,1, 
4,18454137,4,Yummy~
5,18454137,1, 
6,18454137,3,맛은 있는데요 매장 더럽고 주방 어마어마하게 더럽습니다...
7,18454137,4, 
8,18454137,4,좀 비싸긴 한데 분위기 좋아요
9,18454137,4, 
10,18454137,3, 
11,18454137,1,응대최악
12,18454137,5,진짜 맛있어요
13,18454137,5, 
14,18454137,3, 
15,18454137,1,맛이 없고 experience 없어요
16,18454137,5,과카몰리 넘 맛있어요ㅠㅠ 생선 들어간 타코 진짜 부드럽고 맛있습니다.
17,18454137,3,맛으로는 4-5점 드리고 싶지만 알바생인지 사장인지(30초반 정도로 보이시는 여성분) 테이블 두개 뿐인데도 불러도 잘 안오시고 친구분이랑 수다 떨고 계셔서 기분 안 좋았습니다...
18,18454137,5,"맛있다고 얘기듣고 방문했는데, 주변에 추천할만하네요. 정말 맛있게 잘먹었습니다.또 생각나네요~"
19,18454137,2,타코가 너무 짜요..
20,18454137,2, 
21,18454137,5, 
22,18454137,5,맛있어요 과카몰레 짱짱
23,18454137,5, 
24,18454137,5, 
25,18454137,5,우리나라에서 가장 맛있는 멕시코 음식점
26,18454137,5,너무너무 맛있어요!!!!!! 남자친구랑 배터지게 먹었서요 최고ㅠㅠ
27,18454137,5,용산역 토마틸로랑 여기는 인정안할수가 없네요. 타코랑 샐러드 먹었는데 핵존맛!
28,18454137,5, 
29,18454137,5,이태원가면 무조건 가는곳 자꾸 생각나는맛 확실히 다른 멕시코음식점이랑 다름
30,18454137,1, 
31,18454137,1,음식이 맛나면 뭐하나요 손님이 와도 쳐다도 안보고 불러도 잠시만요라고만 하네요 15분 지나서야 겨우 주문에 성공했어요 나갈까 되게 고민했네요
32,18454137,5,타코 처음 먹는데 맛있어요 이태원 오면 여기 다시 올듯
33,18454137,5,"새우타코, 하드코어 과카몰리, 프로즌마가리타 먹었는데 너무 맛있었어요"
34,18454137,1, 
35,18454137,5, 
36,18454137,3,무난한 멕시칸음식점이였습니다!
37,18454137,5,재료 너무 신선하고 맛있어요!! 건강한맛♡♡
38,18454137,5, 
39,18454137,2,"음식들맛이 너무 한국패치가됐고 퀘사디아는 그냥 파니니던데 맛도없었어요,,, 직원도 매우 불친절 타코 좋아하는 분이시면 가지마세요"
40,18454137,5, 
41,18454137,5,변함없이 맛있는 곳 :)!!!
42,18454137,2, 
43,18454137,3,다소 비싸요ㅠ
44,18454137,5,새우 타코 먹고 눈물 흘릴 뻔 했어요 인생 타코...
45,18454137,4,"포크립 타코 괜찮았고, 치킨 퀘사이다는 그냥 그랬음"
46,18454137,4, 
47,18454137,1,맛이가 ... 읍따 ............ 퍽퍽해요
48,18454137,4,프렌치프라이 / 치킨 퀘사디아
49,18454137,5,맛있어요..
50,18454137,4,비싸지만 맛있어요!! 돼지껍데기튀김?은 비추 느끼해요
51,18454137,2, 
52,18454137,5,지금까지 가본 멕시칸 음식점 중 가장 만족.
53,18454137,5,진짜 여기는 최고.... 파히따에 소스 5개를 주는데 그 소스가 너무 맛있어서 퍼먹었음 ㅠㅠ 다만 직원분들이 친절한지는 모르겠음
54,18454137,5, 
55,18454137,4, 
56,18454137,3,솔직히 정통 멕시코 요리는 아님. 퓨전적인 맛. 양은 적지만 부리또가 진짜 맛있다. 주류도 괜춘.
57,18454137,3, 
58,18454137,4, 
59,18454137,5, 
0,582841952,5,카이막보다 그 피스타치오 바클라바가 여기는 진짜 개쩌는데….!! 여러분 바클라바 제발 드세요
1,582841952,3,막기다려서 먹을정도는 아니고 적당히 괜찮음. 적당히 나쁘지않은 터키빵집
2,582841952,2,카이막...은 원래 꼬소름한 맛이 강한데 거의 없다시피했어요. 주말 웨이팅 필수고 직원분들이 정신없어 보여서 그런가 분위기가 빨리 먹고 사라저야 될 것 같은 느낌이었습니다. 다른 빵도 먹어봤는데 맛있는거는 잘 모르겠네요. 재방문 의사 없습니다.
3,582841952,2,기본 케밥이 이 근방에서 먹었던 케밥집들 중에 제일 맛없음. 케밥 비싼건 알지만 이근방에서 먹은 케밥들 중 제일 돈아까웠음.
4,582841952,5, 
5,582841952,5,카이막세트 먹었는데 평일이라 웨이팅 없이 들어갔어요! 터키현지에서 먹는 맛보다는 못할 수는 있겠지만 좋은 경험이었습니다
6,582841952,2, 
7,582841952,3,카이막 세트에 애플티 먹었습니다. 그냥... 기대 안하고 먹으면 괜찮은 정도입니다. 웨이팅해서 먹을 만큼 추천하지는 않습니다.
8,582841952,5, 
9,582841952,3,좀 비싸지만 바클라바 시식 가능하고 맛있네요. 상상이상으로 달아요 단거 좋아하는 편인데도 혀가 아릴정도로 단맛
10,582841952,4,터키에서 먹은 시미트 맛 그대로! 시미트 최고에요 ㅠㅜ
11,582841952,2,기대가 크면 실망도 크다
12,582841952,5, 
13,582841952,4, 
14,582841952,3,카이막보다 밀크티가 맛있음니다..
15,582841952,1, 
16,582841952,3, 
17,582841952,3, 
18,582841952,1,직원들이 본인친구들 쳐불러서 4인 테이블 두명 이서쓰게하고 나머지 손님들 밖에 줄세워놓는거 ♪♪♬빡치네요 애들관리좀
19,582841952,4, 
20,582841952,4,음 꽤 괜찮군 카이막
21,582841952,5,"맛있었어요! 꿀을 엄청 많이 주시는데, 오히려 꿀을 덜 바를수록 카이막 맛이 많이 나서 맛있는 거 같아요~ 홍대 모센즈스위트에 비하면 우유 향이 덜 나는 대신 부드러워요! 깨가 뿌려진 빵은 엄청 고소해요"
22,582841952,1, 
23,582841952,3, 
24,582841952,4, 
25,582841952,4, 
26,582841952,2,내 입맛은 빠리바게트인가?
27,582841952,3, 
28,582841952,3,천상의 맛이래서 기대하고 가면 실망할듯
29,582841952,4,"카이막 먹으러 갔다가 품절이라 바클라와 두 조각 포장만 함. 직사각형 바클라바 두 조각에 8000원. 홍차랑 먹지 않으면 달아서 혀가 마비될 수 있음. 홍차도 이거 먹을 때만큼은 탕약 같이 우려내야 균형이 좀 맞음. 덜 달진 않아도, 더 고소한 맛을 기대했는데 그건 좀 아쉽다."
30,582841952,4,기대한 카이막이 아니였어요. 묽네요..
31,582841952,5, 
32,582841952,5, 
33,582841952,4, 
34,582841952,4, 
35,582841952,5, 
36,582841952,4, 
37,582841952,4, 
38,582841952,3, 
39,582841952,4,맛있어요
40,582841952,5,카이막은 엄청 달면서 고소합니다. 존재함에 감사한 마음으로 드시면 됩니다. 다른 터키빵들은 특색이 좀 있어서 별로 추천 안함
41,582841952,4,맛있어요
42,582841952,5,카이막 여기가 제일 맛있음
43,582841952,4, 
44,582841952,1,Very unfriendly service
45,582841952,5,이 가게의 카이막과 바클라바 꼭 드셔보시길 추천합니다.
46,582841952,5, 
47,582841952,4, 
48,582841952,2,Worst Balakava I have ever had. Way too sweet. Feels like I had diabetes with each bite and I am from America where every bite is loaded with 2 tons of sugar. Looks good but lacks substance.
49,582841952,5,카이막 진짜 맛있어요! 오늘 처음 먹었는데 조만간 다시 가려구요. 직원분들 한국말 잘하시고 친절하셔요 ㅎㅎ 빵 설명도 잘해주십니다. 그리고 black tea 아주 좋아요!!  이집 홍차 부드럽고 쓴맛도 안나요ㅠ 신기해.. 2잔 사먹었어요 !
50,582841952,5,Kaymak set
51,582841952,5,Great taste
52,582841952,5,바클라바 엄청 맛있어요 ^^
53,582841952,5,맛있어요ㅠㅠㅠㅠ엉엉ㅠㅠㅠ
54,582841952,5,kaymak is really delicious !!
55,582841952,5,"카이막 정말 맛있어요, 대박나세요"
56,582841952,5,"매장 깨끗하구 맛있음, 트랄리체, 쌀푸딩 강추입니다"
57,582841952,1, 
58,582841952,1, 
59,582841952,4, 
60,582841952,3,그냥 한 번쯤 가볼만한 것 같아요. 가격에 비해 맛은 그냥 보통입니다. 카이막 때문에 갔는데 그냥 밍밍해요ㅡ 원래 엄청 진한걸로 아는대...
61,582841952,3, 
62,582841952,4,걍 한번쯤 먹어볼만함 터키리쉬 티 맛있음 이국적인 맛 좀 났고.. 양이 많아요
63,582841952,5, 
64,582841952,2,길다가 바클라와 한번 먹어보라고 남자친구랑 갔는데 맛있었어요 ! 다만 아쉬운건 가격표가 없어서 왠지 부르는게 값인것같은 느낌적인 느낌.. 바클라와 주문하고 계산대로 가서 가격을 찍으시는데 처음엔 3500원이었다가 직원분들이 서로 말씀하시고는 (한국분들이 아니셨던..) 가격을 4000원으로 바꾸신; 원래 4000원일수도 있는데 왠지 가격표도 없고 한국어가 아닌 터키어인지 그들만 알아들을수 있는 말을 하시고 바꾸신거여서 괜히 찜찜했어요.. 진짜 가격을 알고 싶어요 바클라와 가격이 4000원인건지
65,582841952,4,카이막 세트
66,582841952,4,카이막 드뎌 먹어보았는데 버터보다는 부드럽네요! 꿀이 달달ㅋ
67,582841952,5,카이막 먹으러 꼭간다
68,582841952,3,바클라바 맛보라고는 주는데 사라고 권유좀하지 마세요 쫌!!! 친구데려갔는데 나는 안샀는데 친구가 착해서 하도 사라니까 거절못하고 사게됨 그리고 맛없음 ㅠㅠ
69,582841952,3,아저씨가 친절합니다. 쌀푸딩이 맛있습니다. 쿠키는 시장 빵집 맛 나고 바클라바는 한국인 입맛에 도저히 안 맞네요.
70,582841952,4,터키아저씨가 하는 집이라 장난칠까봐 걱정했는데 장난 안치고 친절합니다.
71,582841952,5,아메리카노 기대없이 마셨는데 눈이 번쩍 떠짐 사진은 터키커피
72,582841952,3,쿠키는 좀 아쉽네요 ㅠ
73,582841952,5,터키 디저트 진짜 맛있습니다. 터키쉬 딜라이트의 참맛을 알아버렸어요.
74,582841952,5,It’s neat and clean bakery. They ve  many delicious cookies and breads
75,582841952,5, 
76,582841952,5,쿠키 구경중이었는데 샘플로 하나 주시고 너무 친절하셨어요~
77,582841952,5,친절하고 맛있어요~!!
78,582841952,4, 
79,582841952,5,방송에서 보고 궁금해서 와봤어요! 진짜 친절하시고 쿠키도 갑자기 서비스로 주시고... 무엇보다 그냥 맛있어요 ㅠ 다먹어보고 싶어요!
80,582841952,5,유퀴즈에 나왔어요!!!
81,582841952,5,Best Turkish bakery in Korea. Lovely taste of pastry and baklava and of course Turkish tea and coffee
0,894497326,1, 
1,894497326,1, 
2,894497326,1, 
3,894497326,3, 
4,894497326,5,직원들 엄청 친절하고 맛잇습니다!
5,894497326,5,친절하시고  깔끔해요
6,894497326,4,이베리코 한판 둘이서 먹기에 양이 딱좋아요 맛있고 친절해요
7,894497326,5,앵간 맛있게 먹었어요
8,894497326,4,고기 구워주는 건 편한데 돼지고기가 분홍빛이다. 맛은 있고 반찬도 괜찮은 편.
9,894497326,1,"목살구워줬는데 이상해서 잘라보니 속에 다 안익었고, 먹고있는데 에어컨뜯고 필터청소함 먼지마저털고있음"
10,894497326,1,다시는  안갈듯..
11,894497326,1,추운날에 웨이팅하고있는데 저희이름을 까먹으셧는지 저희 뒤에 순서를 불르셔서 저희가 먼저왔는데 이름을 안불러주셨다니까 이름 불렀다고 우기시는데 당황스러웠네요; 저희 두명은 귀머거린가요? 죄송하다는 말도없이 그럼 자리 금방나오니까 치우고 안내해주시겠다하셔서 덕분에 저희 뒤에 차례이신분은 자리먼저 앉으셔서 음식주문도하시고 저희는 한참뒤에야 앉았네요. 그래서 컴플레인 조금 걸었더니 하는 말씀이 그니까 제가 죄송하다고 말씀드리잖아요? 라고 소리치시는데 누가보면 저희가 잘못한건줄 알았어요 사장님^^ 음식 주문하고 나오는 내내 저희테이블은 쳐다도 안보셔서 덕분에 탄고기까지 잘맛봤습니다. 8만원가까이 주문하고 결제하는 내내 죄송하다는 말씀도 못들었네요. 오히려 많이 먹어줘서 고마우셧는지 감사하다는 사장님 서비스 마인드에 4년동안 방문했엇는데 발길 끊으려구요. 손님이 줄서서 먹으니까 배가 부르셨나봐요 잘되길 바랄게요 번창하세요! ㅎㅎ
12,894497326,4,맛있어요
13,894497326,4, 
14,894497326,4, 
15,894497326,1, 
16,894497326,2,맛이 괜찮고 집에서 가까워서 단골이 될까 했는데 자꾸 이상한 곤조 부리고 서버가 자기가 착각해놓고 띠꺼운 태도로 시비조로 응대한 적도 있어서 다시는 가고 싶지 않아졌네요. 뭐 그렇게 유별나게 맛있는 것도 아니고 가격도 비싼데 굳이 돈 내고 그런 취급 받으러 갈 이유가 없음. 그래도 컨셉 잘 잡아서 계속 바글바글 하겠죠 아마...
17,894497326,1, 
18,894497326,3,목살 비계 많아서 느끼해요. 갈매기살이 맛있음
19,894497326,5,목살 진짜 맛있어요. 직접 구워주시고 친절합니다. 그 짜차이? 국수도 맛있었어요
20,894497326,5, 
21,894497326,5,자리가 좁지만 고기가 맛있어서 괜찮아여
22,894497326,5,일단 맛있고 사장님이 친절합니다. 단골이에요.  김치찌게도 맛있어요 ㅎ
23,894497326,5,"친절한 사장님, 최상급 이베리코 돼지고기"
24,894497326,5,어제 첫방문 오늘 재방문 다음주에 또 갈 예정
25,894497326,5, 
26,894497326,1,맛은 있는데 별이 한개인 이유는? 일욜오후남알바 덕분에 즐거운 저녁 식사시간 기분 제대로 잡치고 갑니다 사장이 직원교육 제대로 안하면 가게가 어떻게 되는지 확실하게 깨닫고감
27,894497326,5, 
28,894497326,5, 
29,894497326,4,목살 삼겹살 다 맛있구 직접 구워주셔서 좋았어요! 깔끔!
30,894497326,5, 
0,333205845,5,미나리가 없었지만 맛있네요
1,333205845,1,진짜 너무 더워요. 안쪽자리 너무 더워서 맛도 모르겠고 걍 너무 더움. 그리고 바닥 엄청 미끄럽고 끈적거리고 그래서 넘어질뻔함. 위생관리좀신경써야할듯 재방문은 안할 것 같아요.
2,333205845,1, 
3,333205845,1, 
4,333205845,1, 
5,333205845,1, 
6,333205845,5,대패삼겹살이 먹고 싶을 때 추천~ 미나리가 느끼함을 잡아 깔끔하고 직원분들도 친절함 냉면이 없는건 조금아쉬움 ㅜ
7,333205845,5,Wonderful staff and food ! William
8,333205845,5,그냥 일단 와보세요 맛있어요 컴온
0,2009162769,1, 
1,2009162769,1, 
2,2009162769,1,별 반개 없냐
3,2009162769,1,여러분~ 우리가 1점을준다고 망할곳이 아닙니다ㅠ억울하고 분하다
4,2009162769,5, 
5,2009162769,1,묵은지ㅋㅋㅋㅋㅋㅋㅋㅋ감ㅋㅋㅋ자탕ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ8분의 1포기 ㄷㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
6,2009162769,1,26명이 1점 줄 확률은 몇이나 될까? 그만큼 ㄹ알 ♩♩♪ 맛없는집.. 감자탕에서 토맛이 난다.. 리얼 음식쓰레기맛 쉰맛 감자탕.. 우엑 ㅠ
7,2009162769,1,24시라고 해놓고 9시에 갔더니 문닫는다고 나가라고 하는 건 뭔지
8,2009162769,1,너~무불친절
9,2009162769,1,후기를 못보고감.
10,2009162769,1, 
11,2009162769,1, 
12,2009162769,1,Please do not eat here..... Saw three flies in the soup while eating... I just paid and got out. Did not even want to talk about it.
13,2009162769,1,불청결 불친절 다신 안 감.
14,2009162769,1,새우 먹튀함 새우안넣어줌
15,2009162769,1, 
16,2009162769,1,아쥼마가 싸가지가 없음
17,2009162769,1,아... 평점 보고 왔을껄... 최악이네..
18,2009162769,1, 
19,2009162769,1,맞아요 불친절 맛 가격 다 사로잡지 못했어요
20,2009162769,1,ㅠㅠ최악
21,2009162769,1,"한국에서 눈뜨고 코베일수 있는곳! 민증 검사후에 테이블에 있던 지갑이 없어졌는데 아무런 조치도 안하고 모른다는 식이였음. so they did the ID check, and I put my wallet on the table and ate some shitty soup and My wallet was disappeared Like all of sudden and no one was helping. shitty ghetto place in Seoul."
22,2009162769,1, 
23,2009162769,1,체인점인데 여긴 개구림 ;;
24,2009162769,1,싸가지
25,2009162769,1,그냥 사장 매너별로 안경쓰고 단발머리 사모님 제한시간이 있나요 감자탕집에 우리포함4테이블있는데 자리시간있고 계속 메뉴 시키고 했는데 왜 쫓아냐듯이 말하고 알바라는분도 좋게말할려고하면 표정 안좋게 짓고 뭐 어떻게 하라는지 모르겠네요 우리가 감자탕 하나시키고 술만 주구장창 시끄럽고 폐끼치게 먹은것도아니고 감자탕도 소짜두개시키고 볶음밥시키고 술시키고 많이 팔아드렸는데 경찰에 신고한다하시고 난리였네요 정말 재밌는 경험이였습니다 에버랜드보다 재밌네요
26,2009162769,1,사장 매너가 꽝입니다.
27,2009162769,1,최악 절대 가지마세요 여자사장이 너무 불친절해서 나와서 검색해봤는데 아니나 다를까 평이 완전 별로였네요 미리봤으면 안갔을텐데 이거 보신 분은 부디 가셔서 돈내고 기분잡치지 마시길
28,2009162769,1, 
29,2009162769,1,맛은 괜찮음 일반 감자탕맛  근데 사장인지 남자분 안먹으면 빼 라고 하고 말투가 너무 비신사적임 매너도 없고 일행 아니였으면 그냥 그대로 나갈정도.
30,2009162769,2,이태원역 4번출구 감자탕
31,2009162769,1,서울펍 없어지더니 새로 생겼길래 가봤습니다.직원은 친절해서 좋았지만 맛이 저랑 안맞아서 이제 안와야겠다 생각하던 차에 사장한테 불친절한(사실은 기분 더러운) 대우받고 취미로 장사하나보다 생각하며 나왔네요. 내 돈 내고 먹는데 왜 이런 대접 받아야 하는지 어이가 없네요^^
0,250992058,3,매장은 이쁜데 커피가 맛없음
1,250992058,5,신규매장이라 깔꼼함 화장실이 건물 내 공용화장실인 게 아쉬움
0,26596530,5,친절하고 맛있어요 또 갈듯 커피 테이크아웃은 500원 할인!
1,26596530,5,사장님 부부가 너무 친절하시고 잘 대해주세요. 언제나 감사합니다. 번창하세요.
2,26596530,5,이태원 갈 때마다 꼭 들르는 곳이에요! 이제는 초코범벅 준비해놓으시는 듯 합니다..ㅋㅋ 사장님 너무 친절하시구 와플도 다른 캠퍼스보다 맛있어요:) 와플 특성상 좀 기다려야하긴(제일 많이 기다린 게 20분? 웬만하면 10분 안에 넉넉히 나와요) 하지만 그쯤은 문제가 되지 않습니다 왜냐하면 저는 와플을 꼭 먹어야겠거든요
3,26596530,5, 
4,26596530,5, 
5,26596530,5,다른 곳보다 크림도 많이 얹어주시고 사장님 친절하세요!
6,26596530,4,맛있어요
7,26596530,4,맛있는 곳으로 추천!
8,26596530,4,친절!!!
9,26596530,5,바삭하네요
10,26596530,4, 
11,26596530,5, 
12,26596530,5, 
13,26596530,5, 
14,26596530,5,사장님 친절하시고 와플이 엄청 바삭하고 맛있어요
15,26596530,5,가격 맛 감사
16,26596530,5,사장님 친절하고 빵두께랑 크림도 딱 적절해요
17,26596530,5,너무 친절하세여
18,26596530,3, 
19,26596530,5,사장님 너무 친절하시고 와플 최고 소프트아이스크림와플이 진짜대박임 이거 처음 먹은날 집가서 눈감으면 자꾸 생각났음 아 또가고싶네
20,26596530,5,고등학교때 학교앞에서 먹던 와플이 생각나서 방문했는데 사장님도 정말 친절하시고 너무 맛있어요!! 앞으로 자주 올듯합니다!
21,26596530,5,일주일에 한번씩 후식으로 먹고 그냥 이태원 가면 먹음 사장님 진짜 친절하시고 맛도 다른곳 와플 보다 훨 맛남 최고!!!
22,26596530,5, 
23,26596530,2, 
24,26596530,3, 
0,8566114,4, 
1,8566114,3, 
2,8566114,5,김치우동 맛있고 이태원에서 여기보다 생맥주 먹기 좋은 곳 없음.
3,8566114,3, 
0,291288428,1, 
1,291288428,1,8시이후엔 무한리필아니고 단품 4.5 만원짜리시키면 아래분 댓글 마냥 냉동으로 마트에서 나오는 수준으로 소량 나와요
2,291288428,1,세트45000원 에 육회 연어 세트먹었는데 양이너무 적음 다른데 2만원급?
3,291288428,1,♪♩♬게 싸가지없음 절대 가지마세요 남자 4명가서 무한 시켰는데 리필2번하니까 표정이 그냥 개똥을 처씹음
4,291288428,1,불친절해서 마지못해 먹었어요 그리고 이름은 무한이지만 리필횟수가 정해져 있어요 다시가고 싶지 않은 곳
5,291288428,1, 
0,16067237,1, 
1,16067237,5,낙지소면 먹었는데 맛있었고 서비스주신 꽁치도 너무 잘먹었어요 사장님 매우 친절하시구 술집 안도 시끄럽지 않아서 좋았어요 또 갈게요
2,16067237,1,"왠만하면 맛있게 먹고 만든사람의 수고로움을 생각해서 좋게 리뷰를 남기는 편인데 처음으로 이렇게 화가 나게 하네요. 닭똥집을 시켰는데, 어떻게 간도 안되고 그렇게 맛없고 질긴 닭똥집을 비싼 가격에 파는지 이해가 안되네요. 술을 안주로 억지로 먹으려 해도  들어가지가 않아서 다 남기고 소주조차 두잔 먹고 남기고 나왔네요 정말 돈아깝고 다시는 안가고 싶네요! 좋은 사람과 가서 음식때문에 기분 망치고 나왔습니다! 그런걸 메뉴로 파시려면 먹어보시고 파셔야 될거 같네요!"
3,16067237,5,계란말이 비싼거 같았는데 시키니까 너무 맛있어요!!! 집어먹다 사진 찍었네요.. 야들야들하고 치즈가 아주 ㅠㅠㅠㅠ 존맛 ! 사장님 친절하시고 콩나물국도 완전 시원! 또 갈래요
4,16067237,5,1차 버들골 2차 투다리 3차 프로스트 첫차 기다리며 4차 할매순대국 끝 ㅋㅋㅋ
5,16067237,3, 
6,16067237,1,6명 갔다가 단체석이 밖에 비닐하우스 같은데만 있어서 자리가 어정쩡해서 안쪽에서 3명씩 2테이블에서 먹는다니까 안된다고 거부함. 왜 거부하지 ㅋㅋ 그렇게 장사하니까 2층까지 확장했다가 다시 망하구 다시 줄인거 아녀. 개념 챙기고 장사허자. 예전 벙거지 사장님이 하는지 는 모르겠지만 직원들은 예전부터 별로 였음.
0,804315180,1,0점 줄 수 있었다면 0점으로 남겼을거에요. 자주 가던 카페였는데 주인 아주머니분한테 2번이나 무례한 말투로 고객을 맞이하네요. 두번이나 시비스러운 말투로 저기요!! 라고 소리 지르질 않나.. 이젠 진짜 다시 안갈라고요.
1,804315180,3,"처음가봤는데, 신선한 빵과 치즈를 사용한 샌드위치가 좋다. 적당한 높이의 탁자와 채광도 가산점. 이름모를 허브차는 생각보다 청량감은 없고 편하게 마셔지는 맛. 커피는 다시 마셔보기로."
2,804315180,2,친절한데 케이크 너무 드라이하고 맛없어요 ㅜㅜ 자몽티도 원래 달지 않은데 여기 다네...
3,804315180,5,최고
0,26903451,5,피스틸 사랑함 스트레스 다 풀리는 기분
1,26903451,5, 
2,26903451,5,피스틸 최고
3,26903451,2, 
4,26903451,1,내 피를 스틸 해갈ㅉㅉ
5,26903451,1, 
6,26903451,5, 
7,26903451,5, 
0,995771109,4, 
1,995771109,1, 
2,995771109,5, 
3,995771109,5,인도네시아 현지 식당보다 맛있습니다.
4,995771109,4,현지맛
5,995771109,3, 
6,995771109,5, 
7,995771109,5,JMTGR:)
8,995771109,1,맛 서비스 서빙속도 원어메뉴판 설명부족 설탕범벅…. 혹시라도 가지마세오 제발
