,restaurant_id,score,review
1,1610758663,1,내용이 없습니다
2,1610758663,1,갈때마다 장사를안함...왜지......헛걸음하지않게 공지라도해줬으면....
3,1610758663,1,흑
4,1610758663,5,내용이 없습니다
5,1610758663,5,내용이 없습니다
6,1610758663,5,내용이 없습니다
7,1610758663,5,내용이 없습니다
8,1610758663,4,인생 처음으로 오꼬노미야끼와 야끼소바와 야끼우동을 먹은 곳. 기준이 이곳이 되어버렸다.
9,1610758663,5,내용이 없습니다
10,1610758663,5,맛있고 가격도 좋음
11,1610758663,4,오꼬노미야끼도 괜찮지만 개인적으론 야끼소바가 더 맛있었습니당
12,1610758663,4,내용이 없습니다
13,1610758663,5,내용이 없습니다
14,1610758663,5,오코노미야끼 맛있어요ㅠ
15,1610758663,5,하나를 방문한지 10년이 돼갑니다 .. 오래오래 해주세요 ! 감사합니다 !
16,1610758663,5,쫀맛
17,1610758663,4,내용이 없습니다
18,1610758663,4,내용이 없습니다
19,1610758663,4,맛있다
20,1610758663,2,내용이 없습니다
21,1610758663,4,내용이 없습니다
22,1610758663,4,이전하고 좀 넓어지긴 했지만 이전보다 분위기가 떨어진듯. 항상 생각하는게 내부/외부 인테리어에 좀만 더 힘써도 좋지 않을까. 좀 짠 느낌이 있지만 원체 짠단짠단에 충실한 메뉴들. 주문후 홀에서 바로 만들어줘서 보는 재미가 쏠쏠. 시간은 좀 걸림. 기본보다는 사리를 추가해 먹는게 씹는 맛이 더 있다. 천천히 먹다보면 밑이 살짝 타는데 맥주한잔 걸치면 천천히 먹을 수 밖에 없다고.
0,24912439,5,개마쉿어벌임 맥주 라인업 다양하고 피자 맛있고
1,24912439,2,"근 몇 년만에 갔는데 도우, 아이올리 소스 레시피가 다 바뀜. 도우는 맛이 없는 건 아닌데 기름기가 이렇게 많았나 싶을 정도로 칼로 썰고나면 기름기가 뭉쳐서 반투명해짐. 빵보다는 떡의 느낌. 예전엔 식어도 딱딱하지 않았는데 지금은 식고나면 굳어버림. 아이올리 소스는 예전에 외국인 사장님이 할 때는 계란노른자와 올리브유의 고소함에 마늘이 담백하게 뒷맛을 잡아주는 느낌이고 소스의 질감도 약간 아이스크림처럼 결정같은게 포슬포슬하게 눈에 보였는데 지금은 너무 시큼하고 짜서 상했나 하는 생각이 들 정도라 상한 거 아니냐 물어봤더니 만든지 얼마 안 된 거라니 레시피가 바뀌어서 그냥 취향 차이인 걸로 생각해야할 듯. 다만 시판 아이올리 소스보다도 맛이 없음. 마요네즈에 식초 설탕 적당히 섞은 백종원식 랜치에 가까움. 피클은 슈퍼마켓에서 파는 피클로 바뀜. 결론적으로 예전에 알던 그 가게가 아니고 별개의 가게로 봐야함. 이 가격에 먹으라면 글쎄? 싶음."
2,24912439,5,내용이 없습니다
3,24912439,4,Good tasting pizza.
4,24912439,4,피자 맛있었어요!! 이것저것 많이 먹어봤는데 다 평균 이상은 했던 것 같아요. 맥주는 수제라서 조금 비싸지만 또 그 정도 가치를 합니다ㅎㅎ 신촌에서 피자 먹고 싶을 때 먼저 생각나는 집 중 하나입니다
5,24912439,4,"진짜 맛있음. 하지만 40분동안 음식이 안 나온 적이 두세번 있었어서,,, 맛있는 저녁을 먹고싶었던 수험생은 낭패를 봤어요 ••• 그래서 별 하나 뺌. 맛은 굿"
6,24912439,5,내용이 없습니다
7,24912439,5,내용이 없습니다
8,24912439,5,내용이 없습니다
9,24912439,4,내용이 없습니다
10,24912439,5,신촌최최최애 피자집 !!! 샘플러 갈매기 맥주도 존맛 ㅠㅠㅠㅠㅠ 오래오래 있어주세요 ㅠㅠㅠ 주변에 홍보도 많이 하고있어여!!!!*-*
11,24912439,5,피맥의 추억.
12,24912439,5,저한테는 최고의 피자집. 그래서 그런지 다른분들이 말하는 옛날맛이 궁금함.. 더 맛있을수가 있나 싶음 ㅋㅋ 단지 쿠팡이츠에서 시키면 도보배달찍은 사람들이 자전거 킥보드 타고 달려와서 피자가 많이 쏠리고 뭉개짐... 홀에서 먹으면 테이블 청소상태가 좀 ㅎㅎ 끈적쓰..
13,24912439,5,내용이 없습니다
14,24912439,3,ㅜㅜ...피자맛이 바뀌었다했더니...그랬군요... 나쁘지 않지만 도우의 식감 굽기정도 치즈 양과 치즈맛이 바뀌었습니다. 치즈양이 줄고 두께도 작아졌는데 지름도 작아졌구요. 옛날에는 피자 받으면 헐 막 경이롭다 이랬는데 지금은 구냥..나쁘진 않아요 그냥 그 전이 너무 그리워서 그래요 근데 치즈는 바꾸셨음 좋겠어요 아무 맛도 안나요
15,24912439,2,내용이 없습니다
16,24912439,4,무난무난
17,24912439,4,내용이 없습니다
18,24912439,5,최고에요
19,24912439,4,좋아요
20,24912439,1,내용이 없습니다
21,24912439,4,내용이 없습니다
22,24912439,5,내용이 없습니다
23,24912439,3,내용이 없습니다
24,24912439,1,서비스랑 맥주상태 진짜 별로..
25,24912439,4,직접 공장을 인수해서 에일 맥주를 양조한다고 하네요~ 수제 맥주 먹을 때 무난하고 괜찮은 장소!
26,24912439,3,내용이 없습니다
0,236525222,5,"세트B 29000원인데 쌀국수, 비빔국수,카우키세트, 음료1 포함입니다. 다 맛있었습니다. 다음에 또 재방문할 생각입니다."
1,236525222,5,내용이 없습니다
2,236525222,5,자주 생각나니까 맛집인갑다 한다 .여기 음식은  정성이 들어가있다
3,236525222,5,깔끔해요
4,236525222,5,이 근방에서 여기가 제일 맛있어요 가격도 맛도 대만족입니다 식당 내부도 깔끔해서 적극 추천드립니다
5,236525222,5,월남쌈 쌀국수 맛집 인정!!!!!!
6,236525222,2,그냥쏘쏘...
7,236525222,5,내용이 없습니다
8,236525222,5,내용이 없습니다
9,236525222,4,내용이 없습니다
10,236525222,2,두번 가진 않을듯...특색있는 맛도 아니고 간도 너무 밍밍하고요
11,236525222,2,내용이 없습니다
12,236525222,5,짱맛
13,236525222,5,맛있어요~^^
0,124990348,3,읽을 만한 책이 별로 없어서 아쉬웠어요.
1,124990348,5,"가격,분위기 좋아요"
2,124990348,4,내용이 없습니다
3,124990348,5,카공하기 딱 좋은 최고의 카페 :)
4,124990348,5,내용이 없습니다
5,124990348,1,커피맛 너무 이상해요 진짜 깜짝 놀랐음
6,124990348,1,물론 사람이 많이 없는 것은 이해가지만  3층에서 2층으로 내려갔으면 좋겠다고 하셔서 조금 부담스러웠습니다ㅜ 종일권 구매하고 원하는 장소에서 공부한건데 눈치보이고 조금 아쉬웠습니다ㅜㅜ
7,124990348,5,내용이 없습니다
8,124990348,4,내용이 없습니다
9,124990348,5,사랑하는 공간
10,124990348,1,내용이 없습니다
11,124990348,5,완전 좋다 자주 와야지! 이런데가 있는줄 몰랐는데 알았음 자주 왔었을 것 같아용
12,124990348,5,내용이 없습니다
13,124990348,1,"항상 사람 많음 공부할 장소가 부족한 신촌 대학생들에게 단비 같은곳. 그래서 그런지 서비스 개선에 대한 동기는 매우 부족함. 최근 사장님이 바뀌셨는데 부족한 부분이 조금 개선될 줄 알았으나 개선 의지 전혀 없으신듯.. 예를 들어 남자 화장실 잠금장치 고장난 것은 이전 사장님 때부터 있었는데 인수하시면서 왜 안고치는지 모르겠음. 오히려 기존에는 유연하게 운영되던 시간제가 팍팍하게 바뀜. 또 화장실 비누는 주방세제를 물로 섞은것으로 피부가 예민한 사람은 손이 빨갛게 부어 올라옴. 손님 더 받으려고 편한 단골손님 위주로 앉아있던 자리에서 다른 자리로 옮길것을 자주 강요함. 기존 사장님은 단골 아니더라도 얼굴 안면있으면 서비스도 주고 그러셨는데 지금 사장님은 손님 관리에 있어서 다른 노석 채택중. 원래 특이하던 위숨, 더 특이해짐."
14,124990348,5,내용이 없습니다
15,124990348,3,내용이 없습니다
16,124990348,4,노래좋고 분위기좋고 책읽기좋고 핫초코맛있어요
17,124990348,5,내용이 없습니다
18,124990348,5,굳 공부 잘 됨
19,124990348,5,작업하기에 최상의 장소. 한달 이용권 3명이서 동시 등록하면 9만원에 30몇잔의 커피 이용가능. 몇일 다니지 않았지만 이제는 내가 가장 좋아하는 장소.
20,124990348,5,책상이랑 콘센트가 많아서 작업하기 좋은 카페네요 :)
21,124990348,5,"음료를 주문하면 대개 양도 많은데 싼값에 리필도 되고, 주전부리를 같이 줘서 뭔가 줏어먹으면서 오래 앉아있기에 최적의 조건. 말 할수 있는 층과 아닌 층 분리되어 있는 것도 매우 좋다."
0,8145953,1,내용이 없습니다
1,8145953,5,내용이 없습니다
2,8145953,3,내용이 없습니다
3,8145953,4,모듬전 땡길 때 가면 좋은 곳. 코로스 전까지는 와글바글한 감성이 있어서 좋았던 추억이
4,8145953,5,알사람들은 다 아는 신촌 술집. 죽통주가 진짜 맛있음
5,8145953,1,정말 오지 마세요 전이 너어어어~~무 짜고 재료를 너무 아끼셨는지 내용물도 거의 없고 밀가루 덩어립니다 음식 버리는건 죄악이라 생각하는 저에게 죄짓는 사람으로 만들었습니다
0,1681297823,3,김치찌개 보통정도? 고기가 적은 편이에요. 친절하심. 딱히 재방문의사는 없음..
1,1681297823,4,내용이 없습니다
2,1681297823,1,기침 폭발~~ 전원 턱마스크!!! 조리할 때 떡을 맨손으로 집어서 넣음...
3,1681297823,2,"묵은지 닭볶음탕 배달시켜먹었는데 아쉬워요,, 맛있는 듯 하면서도 국물이 너무 시고 자극적입니다. 2-3인분이라 양은 많아요."
4,1681297823,3,묵은지 닭볶음탕 2
5,1681297823,1,밥먹는데 마스크도 안 쓰고 홀에서 기침하시네요.. 중요한 시험 앞두고 있는데 옆에서 마스크도 안 쓰고 계속 기침하니 찝찝해서 다 남기고 나왔습니다.
6,1681297823,5,내용이 없습니다
7,1681297823,2,내용이 없습니다
8,1681297823,5,내용이 없습니다
9,1681297823,5,맛도 서비스도 양도 위생도 너무 만족이에요 자주 올거에요 ㅎㅎ 추천!
10,1681297823,5,5점 맞을 집은 아니지만 2점대일 곳은 아님ㅋㅋ
11,1681297823,1,걍 맛 없음.. 생긴건 맛있어보이는데 맛도 너무 조미료 맛 많이 나고 걍 그럼...
12,1681297823,5,솔직히 별 5개감은 아닌데 너무 별점낮아서 5점드림 ㅋㅋㅋㅋ 양도 ㄱㅊ고 맛도 ㄱㅊ음 일반적인 닭도리탕이랑 맛이좀 달라서 호불호 갈릴수도
13,1681297823,2,내용이 없습니다
0,545911707,5,비건 논비건 안주 둘 다 있는 것도 좋고 지하인데 2층이라 꽤 넓어요! 자주 모임 갖는 장소가 됐네용ㅎㅎㅎ
1,545911707,5,내용이 없습니다
2,545911707,5,맛있고 분위기도 좋아요 사장님이랑 알바생 너무 친절하시고 거리만 멀지 않으면 자주 갔을 맛집이에요 노래 선곡도 좋아요 특히 센스 있게 선곡도 잘해주심!
3,545911707,1,내용이 없습니다
4,545911707,4,내용이 없습니다
5,545911707,5,내용이 없습니다
6,545911707,5,내용이 없습니다
7,545911707,5,내용이 없습니다
8,545911707,5,비건 옵션 많고 맛있고 분위기 좋아요 감사합니다
9,545911707,4,올려져 있는 매뉴는 예전 매뉸가 봐요. 지금은 메뉴가 많이 달라졌어요
10,545911707,5,내용이 없습니다
11,545911707,5,함박스테이크랑 볶음우동 추천합니다
12,545911707,4,음식 맛있고 술 맛있고 분위기 좋아요 굿굿
13,545911707,5,내용이 없습니다
14,545911707,5,일단 맛있구요 분위기 쩌러
15,545911707,5,내용이 없습니다
16,545911707,5,분위기도 맛도 좋은곳
17,545911707,5,내용이 없습니다
18,545911707,5,내용이 없습니다
0,412039278,5,최고
1,412039278,5,너무 맛있었어요^^ 갈매기살 하면 연세로갈매기 강추합니다.
2,412039278,5,신선한 고기!
0,15426364,5,내용이 없습니다
1,15426364,5,신촌의 분위기 좋고 신나는 바
2,15426364,5,내용이 없습니다
3,15426364,5,내용이 없습니다
4,15426364,5,신촌 친정집 (사장님 동의를 받진 않았습니다
5,15426364,5,내용이 없습니다
6,15426364,5,신촌에서 가장 사랑하는 곳
7,15426364,5,사장님 친절하시구 분위기가 너무 좋아요 아늑함
8,15426364,5,내용이 없습니다
9,15426364,5,"사장님 친절하시구 가격도 합리적이구 맛있구,, 노래 분위기 좋구,, 내부가 약간 낡긴 했지만 좋아요"
10,15426364,5,내용이 없습니다
11,15426364,5,음악이 좋아요! 음식이랑 술 맛있고 사장님 친절하세요 ㅎㅎ
12,15426364,5,추억때문에 객관적판단이 어렵습니다
13,15426364,5,내용이 없습니다
14,15426364,5,내용이 없습니다
15,15426364,5,신촌의 자랑
16,15426364,5,내용이 없습니다
17,15426364,5,안 가보신 분 손!! 그리고 그 손으로 여기서 술잔을 드세요
18,15426364,5,얼린포도최고..
19,15426364,5,맨날 소맥만 마시고 칵테일 안좋아하던 저한테 칵테일 취향을 알려준 곳! 칵테일이랑 양주 처음이라도 단거 상큼한거 톡쏘는거 이런식으로 취향을 알려주면 뚝딱 취향 칵테일을 만들어주는 칵테일바!
20,15426364,5,신촌 마음의 고향인 바.. 가성비도 너무 좋고 신청곡 되는게 너무 메리트였네요!
21,15426364,5,사장님이 친절하시고 단골 손님에게 칵테일에 한샷씩 더 넣어주세요 넘 좋아요 ㅋㅋㅋㅋ
22,15426364,5,음악과 술과 사람이 노래하는 곳! 허름하긴하지만 나름 괨찮은 빠랍니다 ㅋㅋㅋ
0,1857911964,5,짱짱
1,1857911964,3,내용이 없습니다
2,1857911964,5,고기 완전 신선하고 맛나요~모임장소로 완전 강추!! 잘생긴 사장님도 넘흐 친절하십니다^^bbb
3,1857911964,5,내용이 없습니다
4,1857911964,5,여기 육회맛집아닌가요 차돌박이는물론 그냥 맛있어요 소스장난아님 먹어보세용
5,1857911964,5,고기도 맛있고 직원분들도 다 친절하셨어요 육회도 깔끔했어요
6,1857911964,5,내용이 없습니다
0,1109961822,5,내용이 없습니다
1,1109961822,5,내용이 없습니다
2,1109961822,5,힙한갬성오짐
0,693248561,5,"사장님이 너무 친절하시고, 키친에서 헤어캡끼고 계셔요. 음료가 참 다양하고 메뉴는 네이버에 검색하셔서 메뉴누르면 설명도 같이 있어요. 음료에 진심이신것 같았어요!! 봉코라떼(한라봉+코코넛밀크) 먹어봤는데 진짜 맛있었어요. 코코넛향 좋아하시는 분은 꼭 드셔보세요~~"
1,693248561,5,"사장님 정말 너무너무 친절하셔요ㅠㅠㅠㅠ 지금까지 가본 카페 중에 제일 친절하십니다 ,, 🥹"
2,693248561,5,커피 너무 맛있고 스콘도 짱짱 맛있었습니당! 사장님 진짜... 살면서 그렇게 친절한 사람 몇 못 봤는데 엄청 정 많으신 것 같아요! 그리고 조명 은은한 게 너무 예쁘더라구요! 오후에 갔는데 저녁쯤 되니까 더 예뻐서 진짜 공부할 맛 나더라구욥! 커피잔도 예뿌공.. 진짜 인테리어에 감각 있으신 분!! 칭찬밖에 할 얘기가 없네요ㅜㅜ 담엔 샐러드 먹으러 갈게용♡
3,693248561,5,카페 분위기 맛 사장님 다 대박
4,693248561,5,재료가 정말 신선해요! 상추 케일 이런거 하나도 시들지 않았고 이파리가 살아있어요!! 제가 샐러드 좋아해서 서브xx 등 신촌 왠만한 샐러드가게 다 가봤는데 여기가 최고로 신선해요!! 그리고 사장님도 엄청 친절하세요 :) 포장주문한 거 찾으러 갔는데 막 서비스도 주시고.. 가다가 찢어질까봐 포장도 엄청엄청꼼꼼히 해주세요!! 아 글고 재오픈?기념 배민에서 리뷰 남기면 미니크로와상 주시는 이벤트 하시던데 그것도 핵맛 ㅠㅠ 꼭 참여하세용.. (알바아니구 배민 포장주문한 사람입니당)
0,1360271413,3,안주가 맛있는편은 아닌데 소주가 싸서 자주갔었음
1,1360271413,1,"거기 남자 직원분(?) 사장(?) 진짜 ○○○○ 없네요. 술 값 싸고, 안주 평타 치는건 인정 하는데 서비스업 한다는 사람이 이렇게 싸가지가 없으니깐 다시는 안갈라네요."
2,1360271413,5,안주 비싼데 술이 싸서 회식하기 좋아요
3,1360271413,1,내용이 없습니다
4,1360271413,4,가성비 오짐!
5,1360271413,4,내용이 없습니다
0,1360271413,3,안주가 맛있는편은 아닌데 소주가 싸서 자주갔었음
1,1360271413,1,"거기 남자 직원분(?) 사장(?) 진짜 ○○○○ 없네요. 술 값 싸고, 안주 평타 치는건 인정 하는데 서비스업 한다는 사람이 이렇게 싸가지가 없으니깐 다시는 안갈라네요."
2,1360271413,5,안주 비싼데 술이 싸서 회식하기 좋아요
3,1360271413,1,내용이 없습니다
4,1360271413,4,가성비 오짐!
5,1360271413,4,내용이 없습니다
0,1360271413,3,안주가 맛있는편은 아닌데 소주가 싸서 자주갔었음
1,1360271413,1,"거기 남자 직원분(?) 사장(?) 진짜 ○○○○ 없네요. 술 값 싸고, 안주 평타 치는건 인정 하는데 서비스업 한다는 사람이 이렇게 싸가지가 없으니깐 다시는 안갈라네요."
2,1360271413,5,안주 비싼데 술이 싸서 회식하기 좋아요
3,1360271413,1,내용이 없습니다
4,1360271413,4,가성비 오짐!
5,1360271413,4,내용이 없습니다
0,432203843,2,밑반찬이 맛이없다. 그래도 가끔 집밥류가 고프다면 가볼만한 곳
1,432203843,4,내용이 없습니다
0,432203843,2,밑반찬이 맛이없다. 그래도 가끔 집밥류가 고프다면 가볼만한 곳
1,432203843,4,내용이 없습니다
0,97565163,5,오픈한지 얼마 안되었는데 메뉴부터 시작해서 사장님의 센스가 돋보이는 곳이네요
1,97565163,5,내용이 없습니다
0,2012792213,5,공연 잘 봤습니다
1,2012792213,5,음악. 책. 맥주. 그리고 좋은사람
2,2012792213,5,편하게 맥주 한잔 하기 좋아요!
3,2012792213,5,여기는요 짱이에요
4,2012792213,5,내용이 없습니다
0,2012792213,5,공연 잘 봤습니다
1,2012792213,5,음악. 책. 맥주. 그리고 좋은사람
2,2012792213,5,편하게 맥주 한잔 하기 좋아요!
3,2012792213,5,여기는요 짱이에요
4,2012792213,5,내용이 없습니다
0,2012792213,5,공연 잘 봤습니다
1,2012792213,5,음악. 책. 맥주. 그리고 좋은사람
2,2012792213,5,편하게 맥주 한잔 하기 좋아요!
3,2012792213,5,여기는요 짱이에요
4,2012792213,5,내용이 없습니다
0,2012792213,5,공연 잘 봤습니다
1,2012792213,5,음악. 책. 맥주. 그리고 좋은사람
2,2012792213,5,편하게 맥주 한잔 하기 좋아요!
3,2012792213,5,여기는요 짱이에요
4,2012792213,5,내용이 없습니다
0,2012792213,5,공연 잘 봤습니다
1,2012792213,5,음악. 책. 맥주. 그리고 좋은사람
2,2012792213,5,편하게 맥주 한잔 하기 좋아요!
3,2012792213,5,여기는요 짱이에요
4,2012792213,5,내용이 없습니다
0,2012792213,5,공연 잘 봤습니다
1,2012792213,5,음악. 책. 맥주. 그리고 좋은사람
2,2012792213,5,편하게 맥주 한잔 하기 좋아요!
3,2012792213,5,여기는요 짱이에요
4,2012792213,5,내용이 없습니다
0,2012792213,5,공연 잘 봤습니다
1,2012792213,5,음악. 책. 맥주. 그리고 좋은사람
2,2012792213,5,편하게 맥주 한잔 하기 좋아요!
3,2012792213,5,여기는요 짱이에요
4,2012792213,5,내용이 없습니다
0,763180304,5,내용이 없습니다
0,1573253740,1,남자사장 개싸가즤없어요 주문하고 갔더니 1시간걸린다하면 어쩌라고?ㅋㅋㅋㅌㅌㅋ 미리 몇시간걸린다고 띄워놓던가ㅡㅡ 킹받네 거기까지 갔더니 1시간걸린다해서 따졌더니 개꼽는 말투로 그럼 취소해주겠다고ㅡㅡ 배째라장사 하지마라 진짜 개빡친다 ㅡㅡㅡ
1,1573253740,5,내용이 없습니다
2,1573253740,1,"불친절하고 무례하네요..바쁜건 이해하겠는데, 주문도 하기 전에 너무 무례하게 대해서, 첫 방문이었는데 그냥 주문 안하고 나왔어요."
3,1573253740,5,최애김밥입니다
4,1573253740,4,"계란김밥이랑 참치김밥추천, 집가깝지않으면 계란김밥은 사자마자 차에서 드세요. 똑같은 김밥인데 식은거랑 엄청달라요 사자마자먹어야 계락이 입에서 녹아요 식으면 평범한 계란지단맛됩니다."
5,1573253740,5,예상되는 맛이긴 했습니다만 깔끔하고 재료 하나하나 정성이 느껴집니다.
6,1573253740,3,내용이 없습니다
7,1573253740,5,내용이 없습니다
8,1573253740,4,내용이 없습니다
9,1573253740,5,네이버예약 후 포장해서 한강가서 먹었어요 참기름맛이 많이 느껴지구 두께가 엄청나서 많이 먹지는 못해요 곰방 질리기도 하고 배도 부름 맛은 있습니다 가격대비 상!
10,1573253740,4,맛있는데 개인적으로 인생맛집까지는 아니었어요. 예상 가능한 딱 그맛입니다. 신촌 살면 한 번쯤은 먹을만한거 같아요:) 직원분들 저는 친절하다고 느꼈습니당. 매장 내 취식은 안 되더라구요!
11,1573253740,4,김밥 정말 맛있었습니다. 유부초밥은 쏘쏘입니다
12,1573253740,3,놀라울 정도의.맛은 아니에요. 속에 밥은 적고 재료가 꽉 차있는 것은 인상적입니다. 참치나 계란 등 재료의 아낌은 없는데 느끼함을 잡아줄 다른맛이 첨가되면 더 좋을 것 같아요. 아 뭐 워낙 유명하다니 기준을 높게.잡은거고 충분히 맛있긴 합니다~ 사장님 그렇게 불친절하고 그렇지는 않으심!
13,1573253740,5,앞으로 한 50년 정도만 더 장사해주세요
14,1573253740,5,내용이 없습니다
15,1573253740,5,계란은 퐁실퐁실 참치는 좀 달지만 촉촉해서 너무 맛있다
16,1573253740,5,개친절. JMT.
17,1573253740,5,참치 너무 많아서 좋아용
18,1573253740,5,담백하고 맛있어요 키토에 가까워요 :)
19,1573253740,4,내용이 없습니다
20,1573253740,5,내용이 없습니다
21,1573253740,5,내용이 없습니다
22,1573253740,5,내용이 없습니다
23,1573253740,5,내용이 없습니다
24,1573253740,3,내용이 없습니다
25,1573253740,5,참김이 유명하지만 유부초밥이 숨은존맛탱
26,1573253740,3,맛있지만 비싼감이 조금 있다
27,1573253740,5,제 대학원 생활의 한줄기 꽃이었어요
28,1573253740,4,밥이 최소한으로 들어있어요. 부드럽고 단백하고 맛있는 김밥. 가격이 조금 있는 편이긴해요!
29,1573253740,4,봄날김밥 먹었는데 밥이 적게 들어가고 폭신한 달걀이 좋네요. 간도 심심해서 가벼운 느낌이에요. 떡볶이나 라면외에 김밥에 살짝 곁들일 사이드메뉴가 더 있었으면 좋겠어요
30,1573253740,5,내용이 없습니다
31,1573253740,1,언제나닫혀있음 열어야맛집임
32,1573253740,4,참치김밥이 아니라 김밥참치라 해야 할 듯..재료 아낌없이 넣어주심. 그래서 김밥의 꼬다리가 제일 맛있음. 떡볶이와도 궁합이 좋음.
33,1573253740,5,진짜 별거 없는데 맛있음
34,1573253740,5,내용이 없습니다
35,1573253740,3,주문이나 대화를 할때 예민함이 느껴지고 불편하지만 맛은 괜찮음.
36,1573253740,4,"참치김밥, 봄날김밥 훌륭해요."
37,1573253740,3,참치김밥이랑 떡볶이 먹었는데 특히 떡볶이가 좀 아쉬웠음 ㅠ
38,1573253740,2,참치김밥과 떡볶이를 먹었어요. 2.5점 정도의 식당입니다. 인스타나 페북에서 유명해진 것 같은데 잘 모르겠네요. 참치 김밥에 참치가 많아서 비주얼은 좋은데 느끼해요. 그리고 김밥이 느끼하면 떡볶이가 밸런스를 잡아줄 맛이어야 하는데 떡볶이도 너무 달았어요. 두 명이서 김밥 한 줄 떡볶이 1인분 다 못 먹고 남겼어요. 혹시 먹게 된다면 떡볶이는 다른 곳에서 매콤하게 구입하세요!
39,1573253740,5,내용이 없습니다
40,1573253740,3,내용이 없습니다
41,1573253740,4,내용물 엄청많은데 자극적이지 않은 맛있는맛. 간이 삼삼한 편. 그리고 떡볶이 너무 맛있어요 홈메이드 스타일. 사장님 친절.
42,1573253740,3,내용이 없습니다
43,1573253740,5,내용이 없습니다
44,1573253740,5,내용이 없습니다
45,1573253740,5,김밥이랑 떡볶이가 맛있다
46,1573253740,2,사장님 너무 예민하심
47,1573253740,5,여기서 판매하는 참치김밥은 ‘참치에 김밥을 얹은건가?’란 착각이 들 정도다. 김밥안에 들어있는 달걀은 보들거리면서 달짝지근한 것이 무지막지한 양의 참치와 케미가 좋다.
0,27426968,5,이렇게 악평을 받을 식당이 전혀 아님
1,27426968,1,내용이 없습니다
2,27426968,3,여기는 시샤모구이 먹으러 가는곳!!!
3,27426968,1,별로예요
4,27426968,2,바지락에서 돌나와요~~
0,27426968,5,이렇게 악평을 받을 식당이 전혀 아님
1,27426968,1,내용이 없습니다
2,27426968,3,여기는 시샤모구이 먹으러 가는곳!!!
3,27426968,1,별로예요
4,27426968,2,바지락에서 돌나와요~~
0,727209461,1,이런 쓰레기 같은 맥주집은 처음. 주문한 맥주 중에 맛이 이상해서 동행인도 이상하다고 같이 느껴서 사장한테 말했더니 자기네들은 잘못 없다고 맥주 버리면서 맥주 안 팔겠다고 나가라고 하는데 뭐 이딴 가게다 다 있나 싶었으 다신 안감
1,727209461,4,내용이 없습니다
2,727209461,3,내용이 없습니다
3,727209461,4,신촌에서 이렇게 조용하게 맥주를 마실 수 있다니
4,727209461,5,내용이 없습니다
5,727209461,5,이렇게 근사한곳이 있는지 몰랐네요 ~~  친구들이랑 또 가고싶은곳
6,727209461,4,내용이 없습니다
7,727209461,3,내용이 없습니다
8,727209461,3,내용이 없습니다
9,727209461,5,들어갈때 진입장벽이 좀 있는데 분위기 진짜 좋아요 !! ㅋㅋ 맥주도 맛있어요
10,727209461,5,내용이 없습니다
11,727209461,5,내용이 없습니다
12,727209461,5,데이트 식사로 추천
13,727209461,5,내용이 없습니다
0,737396146,1,내용이 없습니다
1,737396146,3,내용이 없습니다
2,737396146,4,"무×, 방문포장하니까 콜라 큰거 주심"
3,737396146,1,홀에서 먹었는데 음식이 나오기까지 한 시간 가량 걸렸습니다. 본인보다 늦게 들어온 옆 테이블 음식이 먼저 나와 예의를 갖춰서 물어봤더니 나이 많은 직원 하나가 불친절하게 응대했습니다. 아주 불쾌했고 다시 갈 의향이 없습니다.
4,737396146,2,내용이 없습니다
5,737396146,4,처갓집 양념만의 바이브를 잘 살려내시는 듯 합니다
0,737396146,1,내용이 없습니다
1,737396146,3,내용이 없습니다
2,737396146,4,"무×, 방문포장하니까 콜라 큰거 주심"
3,737396146,1,홀에서 먹었는데 음식이 나오기까지 한 시간 가량 걸렸습니다. 본인보다 늦게 들어온 옆 테이블 음식이 먼저 나와 예의를 갖춰서 물어봤더니 나이 많은 직원 하나가 불친절하게 응대했습니다. 아주 불쾌했고 다시 갈 의향이 없습니다.
4,737396146,2,내용이 없습니다
5,737396146,4,처갓집 양념만의 바이브를 잘 살려내시는 듯 합니다
0,737396146,1,내용이 없습니다
1,737396146,3,내용이 없습니다
2,737396146,4,"무×, 방문포장하니까 콜라 큰거 주심"
3,737396146,1,홀에서 먹었는데 음식이 나오기까지 한 시간 가량 걸렸습니다. 본인보다 늦게 들어온 옆 테이블 음식이 먼저 나와 예의를 갖춰서 물어봤더니 나이 많은 직원 하나가 불친절하게 응대했습니다. 아주 불쾌했고 다시 갈 의향이 없습니다.
4,737396146,2,내용이 없습니다
5,737396146,4,처갓집 양념만의 바이브를 잘 살려내시는 듯 합니다
0,665041038,1,내용이 없습니다
0,492016117,3,내용이 없습니다
1,492016117,4,"피자 자체는 굉장히 맛있음. 그러나 사장님이 요리, 배달을 둘다 하셔서, 자리 비우시는 시간이 많음. 사장님이 전화 안받거나 배민 주문 확인 안뜨면, 배달로 자리 비우신 것.. 가끔 30분쯤 기다리다가 안와서 딴곳 간 경험도 자주 있네요.. 오늘은 40분 기다리다 딴곳 갑니다"
2,492016117,5,짱맛
